site_name	site_database	site_num	long_name	lat	lon	coord_datum	alt	alt_datum	site_type	nhdplus_id	nhdplus_id_confidence	sciencebase_id
nwis_08470500	nwis	08470500	Arroyo Colorado at FM 106, Rio Hondo, TX	26.23527778	-97.5847222	NAD83	0	NAVD88	ST	210083	MOST_SURE	556f2971e4b0d9246a9fcf89
nwis_09041400	nwis	09041400	MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO	40.10859628	-106.4139212	NAD83	7380	NGVD29	ST	1231609	MOST_SURE	556f1dc9e4b0d9246a9fc19e
nwis_09258050	nwis	09258050	Muddy Creek above Olson Draw, near Dad, WY	41.4783333	-107.6025	NAD83	6835	NGVD29	ST	18272094	MOST_SURE	556f2996e4b0d9246a9fcff6
nwis_09258980	nwis	09258980	MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY	41.06815856	-107.6315964	NAD83	6270	NGVD29	ST	18272390	MOST_SURE	556f2099e4b0d9246a9fcae4
nwis_09326500	nwis	09326500	FERRON CREEK (UPPER STATION) NEAR FERRON, UT	39.10413724	-111.2165589	NAD83	6210	NGVD29	ST	4877531	MOST_SURE	556f204ce4b0d9246a9fc9d5
nwis_09327000	nwis	09327000	FERRON CR BL MILLSITE RES & DIVS NR FERRON, UT	39.0952638888889	-111.178869444444	WGS84	6100	NGVD29	ST	NA	NO_COMID	556f204de4b0d9246a9fc9d9
nwis_09406000	nwis	09406000	VIRGIN RIVER AT VIRGIN, UT	37.2041494	-113.1807789	NAD83	3500	NGVD29	ST	10023916	MOST_SURE	556f204ee4b0d9246a9fc9dd
nwis_10129900	nwis	10129900	SILVER CREEK NEAR SILVER CREEK JUNCTION, UT	40.73522634	-111.4760313	NAD83	6470	NGVD29	ST	10093082	MOST_SURE	556f2050e4b0d9246a9fc9e2
nwis_10133650	nwis	10133650	E CANYON CR BL I-80 REST STOP NR PARK CITY, UT	40.7238375	-111.5196438	NAD83	6360	NGVD29	ST	10276856	MOST_SURE	556f2974e4b0d9246a9fcf91
nwis_10133800	nwis	10133800	EAST CANYON CREEK NEAR JEREMY RANCH, UT	40.75966979	-111.5640912	NAD83	6240	NGVD29	ST	10276836	MAYBE2	556f2052e4b0d9246a9fc9ea
nwis_10133980	nwis	10133980	EAST CANYON CREEK AB EAST CYN RES NR MORGAN, UTAH	40.87078006	-111.5852044	NAD83	5740	NGVD29	ST	10276712	MAYBE2	556f2053e4b0d9246a9fc9ef
nwis_11044000	nwis	11044000	SANTA MARGARITA R NR TEMECULA CA	33.4739175	-117.1422536	NAD83	950	NGVD29	ST	22549075	MOST_SURE	556f1da3e4b0d9246a9fc113
nwis_11046062	nwis	11046062	COCKLEBURR C LAGOON A MOUTH NR OCEANSIDE CA	33.25055556	-117.4313889	NAD83	13	NGVD29	ST	22549133	MAYBE2	556f1da4e4b0d9246a9fc117
nwis_11046072	nwis	11046072	ALISO C LAGOON A MOUTH NR OCEANSIDE CA	33.26444444	-117.4422222	NAD83	8	NGVD29	ST	948070440	MAYBE2	556f285ee4b0d9246a9fcc1c
nwis_11046102	nwis	11046102	LAS FLORES C LAGOON A MOUTH NR OCEANSIDE CA	33.29055556	-117.465	NAD83	6	NGVD29	ST	20351687	LEAST_SURE	556f1da6e4b0d9246a9fc11f
nwis_11046252	nwis	11046252	SAN ONOFRE C LAGOON A MOUTH NR SAN CLEMENTE CA	33.38138889	-117.578611	NAD83	10	NGVD29	ST	20351625	MOST_SURE	556f1da8e4b0d9246a9fc123
nwis_11046372	nwis	11046372	SAN MATEO C LAGOON A MOUTH NR SAN CLEMENTE CA	33.38666667	-117.5938889	NAD83	3	NGVD29	ST	20351619	MOST_SURE	556f2860e4b0d9246a9fcc20
nwis_11126000	nwis	11126000	SANTA YNEZ R NR SANTA YNEZ CA	34.5891552	-119.9887532	NAD83	545.66	NGVD29	ST	17610189	MAYBE1	556f1daae4b0d9246a9fc12b
nwis_11128500	nwis	11128500	SANTA YNEZ R A SOLVANG CA	34.58498706	-120.1445926	NAD83	350	NGVD29	ST	NA	NA	5716a84ee4b0ef3b7ca996fd
nwis_11273400	nwis	11273400	SAN JOAQUIN R AB MERCED R NR NEWMAN CA	37.3472151	-120.9761777	NAD83	60	NGVD29	ST	2829236	MAYBE2	556f1dabe4b0d9246a9fc12f
nwis_11285500	nwis	11285500	TUOLUMNE R A WARDS FERRY BR NR GROVELAND CA	37.8783333	-120.2947222	NAD83	760	NGVD29	ST	17078299	MAYBE2	556f2861e4b0d9246a9fcc24
nwis_11313433	nwis	11313433	DUTCH SLOUGH BL JERSEY ISLAND RD A JERSEY ISLAND	38.0135326	-121.667731	NAD83	0	NAVD88	ST	1889676	MAYBE2	556f2862e4b0d9246a9fcc28
nwis_11337190	nwis	11337190	SAN JOAQUIN R A JERSEY POINT CA	38.0521424	-121.6888428	NAD83	0	NAVD88	ST	1889650	MOST_SURE	556f2863e4b0d9246a9fcc2c
nwis_11447650	nwis	11447650	SACRAMENTO R A FREEPORT CA	38.45601954	-121.5013437	NAD83	NA	NA	ST	15048349	MOST_SURE	556f1db0e4b0d9246a9fc13f
nwis_11447830	nwis	11447830	SUTTER SLOUGH A COURTLAND CA	38.32916667	-121.5791667	NAD83	0	NAVD88	ST	15059759	MAYBE2	556f2864e4b0d9246a9fcc30
nwis_11447850	nwis	11447850	STEAMBOAT SLOUGH NR WALNUT GROVE CA	38.2847222	-121.5866667	NAD83	0	NAVD88	ST	15059771	MAYBE2	556f2865e4b0d9246a9fcc34
nwis_11447890	nwis	11447890	SACRAMENTO R AB DELTA CROSS CHANNEL CA	38.25769218	-121.5182865	NAD83	0	NAVD88	ST	15059765	MAYBE2	556f1db3e4b0d9246a9fc14b
nwis_11455139	nwis	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	38.36513889	-121.6377417	NAD83	NA	NA	ST	15048103	MAYBE2	556f1db4e4b0d9246a9fc14f
nwis_11455142	nwis	11455142	SACRAMENTO R DEEP WATER SHIP CHANNEL NR COURTLAND	38.34166667	-121.6438889	NAD83	0	NGVD29	ST	NA	NA	5716b302e4b0ef3b7ca99aa6
nwis_11455146	nwis	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	38.32885	-121.6675306	NAD83	0	NGVD29	ST	15048115	MAYBE2	556f2866e4b0d9246a9fcc38
nwis_11455165	nwis	11455165	MINER SLOUGH A HWY 84 BRIDGE	38.29166667	-121.6308333	NAD83	0	NAVD88	ST	NA	NA	556f1db6e4b0d9246a9fc157
nwis_11455315	nwis	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	38.2422222	-121.686111	NAD83	NA	NA	ST	15048187	MAYBE2	556f1db7e4b0d9246a9fc15b
nwis_11455350	nwis	11455350	CACHE SLOUGH A RYER ISLAND	38.21277778	-121.6691667	NAD83	0	NAVD88	ST	948021229	MOST_SURE	556f1db9e4b0d9246a9fc15f
nwis_11455478	nwis	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	38.093252	-121.7371772	NAD83	NA	NA	ST	15048429	MOST_SURE	556f1dbae4b0d9246a9fc163
nwis_11462500	nwis	11462500	RUSSIAN R NR HOPLAND CA	39.02656314	-123.1305588	NAD83	497.61	NGVD29	ST	8269119	MOST_SURE	556f1dbbe4b0d9246a9fc167
nwis_11463000	nwis	11463000	RUSSIAN R NR CLOVERDALE CA	38.8793475	-123.0536124	NAD83	NA	NA	ST	8271445	MOST_SURE	556f1dbce4b0d9246a9fc16b
nwis_11463682	nwis	11463682	RUSSIAN R A JIMTOWN CA	38.65824247	-122.8294376	NAD83	150	NGVD29	ST	8272211	MAYBE2	556f2868e4b0d9246a9fcc3c
nwis_11463980	nwis	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	38.6329653	-122.8555494	NAD83	NA	NA	ST	8272297	MOST_SURE	556f2869e4b0d9246a9fcc40
nwis_11465240	nwis	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	38.65324355	-122.9272191	NAD83	145	NGVD29	ST	8272227	MAYBE2	556f1dbfe4b0d9246a9fc179
nwis_11467000	nwis	11467000	RUSSIAN R NR GUERNEVILLE CA	38.50852336	-122.9277737	NAD83	20.14	NGVD29	ST	8272725	MOST_SURE	556f286ae4b0d9246a9fcc44
nwis_11507501	nwis	11507501	LINK RIVER BELOW KENO CANAL, NEAR KLAMATH FALLS,OR	42.2193114	-121.7902816	NAD83	4087	NAVD88	ST	2553629	MOST_SURE	556f290be4b0d9246a9fce48
nwis_11509370	nwis	11509370	KLAMATH RIVER ABOVE KENO DAM, AT KENO, OR	42.12792225	-121.9288964	NAD83	4087	NAVD88	ST	2553639	MOST_SURE	556f290ce4b0d9246a9fce4c
nwis_12098700	nwis	12098700	WHITE RIVER AT HEADWORKS AB FLUME NR BUCKLEY, WA	47.169824	-122.0026114	NAD83	NA	NA	ST	23980809	MOST_SURE	556f297ee4b0d9246a9fcfb5
nwis_12100490	nwis	12100490	WHITE RIVER AT R STREET NEAR AUBURN, WA	47.27482295	-122.2078967	NAD83	NA	NA	ST	23981235	MOST_SURE	556f2066e4b0d9246a9fca30
nwis_12101100	nwis	12101100	LAKE TAPPS DIVERSION AT DIERINGER, WA	47.2381564	-122.2281746	NAD83	42.36	NGVD29	ST-CA	23981225	LEAST_SURE	556f297fe4b0d9246a9fcfb9
nwis_12101102	nwis	12101102	WHITE RIVER AT 24TH ST E AT DIERINGER, WA	47.23555556	-122.236111	NAD83	45	NAVD88	ST	NA	NA	5890eff7e4b072a7ac110393
nwis_12102012	nwis	12102012	YSI 6920V2-2 AT WSU 2 AT PUYALLUP, WA	47.19202778	-122.3229722	NAD83	NA	NA	ST	23981667	MAYBE2	556f2981e4b0d9246a9fcfbd
nwis_12102075	nwis	12102075	CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP, WA	47.19760016	-122.337343	NAD83	NA	NA	ST	NA	NA	5716a844e4b0ef3b7ca996f5
nwis_12165800	nwis	12165800	FRENCH CREEK NEAR DARRINGTON, WA	48.2721194	-121.759436	NAD83	471	NAVD88	ST	24274899	MAYBE2	556f2069e4b0d9246a9fca3c
nwis_12166000	nwis	12166000	BOULDER RIVER NEAR OSO, WA	48.27760727	-121.780411	NAD83	340	NGVD29	ST	24274719	MAYBE2	556f206ae4b0d9246a9fca40
nwis_12166300	nwis	12166300	NF STILLAGUAMISH RIVER NEAR OSO, WA	48.27202778	-121.887611	NAD83	0	NAVD88	ST	NA	NA	556f2983e4b0d9246a9fcfc1
nwis_12168997	nwis	12168997	PORTAGE CREEK AT 61ST AVE NE NEAR ARLINGTION, WA	48.18176669	-122.1495865	NAD83	85	NAVD88	ST	24274927	MAYBE2	556f206ce4b0d9246a9fca48
nwis_12169500	nwis	12169500	FISH CREEK NEAR ARLINGTON, WA	48.1753767	-122.2243118	NAD83	NA	NA	ST	24275229	MAYBE2	556f206de4b0d9246a9fca4c
nwis_12170000	nwis	12170000	CHURCH CREEK NEAR STANWOOD, WA	48.2331551	-122.3262635	NAD83	20	NGVD29	ST	24274891	MAYBE2	556f2984e4b0d9246a9fcfc5
nwis_13013650	nwis	13013650	SNAKE RIVER AT MOOSE, WY	43.65405556	-110.7154722	NAD83	6450	NGVD29	ST	23123131	MOST_SURE	556f209ae4b0d9246a9fcae8
nwis_13173600	nwis	13173600	SNAKE RIVER NR ADRIAN OR	43.7309932	-117.0718258	NAD83	2190	NAVD88	ST	23299878	MOST_SURE	556f1f61e4b0d9246a9fc6ad
nwis_13206400	nwis	13206400	EAGLE DRAIN AT EAGLE, ID	43.69166667	-116.3563889	NAD83	NA	NA	ST-CA	23400535	MOST_SURE	556f1e29e4b0d9246a9fc2d2
nwis_13207500	nwis	13207500	DRY CREEK NEAR EAGLE ID	43.73194444	-116.3041667	NAD83	2693	NAVD88	ST	23402329	MOST_SURE	556f1e2ae4b0d9246a9fc2d6
nwis_13210660	nwis	13210660	TENMILE CREEK AT FRANKLIN ROAD NR NAMPA ID	43.647662	-116.5531868	NAD83	2460	NGVD29	ST	23398651	MOST_SURE	556f1e2be4b0d9246a9fc2da
nwis_13210795	nwis	13210795	FIVEMILE CREEK AT FRANKLIN ROAD NR NAMPA ID	43.647662	-116.5531868	NAD83	2460	NGVD29	ST	NA	NA	556f1e2de4b0d9246a9fc2de
nwis_13210815	nwis	13210815	FIFTEENMILE CREEK AT MOUTH NR MIDDLETON ID	43.68738395	-116.5904116	NAD83	NA	NA	ST	23398643	MOST_SURE	556f1e2ee4b0d9246a9fc2e2
nwis_13211441	nwis	13211441	INDIAN CREEK AT SIMPLOT BLVD AT CALDWELL, ID	43.6697222	-116.693611	NAD83	NA	NA	ST	23398441	MOST_SURE	556f2893e4b0d9246a9fccc0
nwis_13213000	nwis	13213000	BOISE RIVER NR PARMA ID	43.78166667	-116.9727778	NAD83	2196.49	NGVD29	ST	23398297	MOST_SURE	556f1e31e4b0d9246a9fc2ea
nwis_13213072	nwis	13213072	SAND RUN GULCH NR PARMA ID	43.799606	-116.9757109	NAD83	NA	NA	ST	947050151	MOST_SURE	556f1e32e4b0d9246a9fc2ee
nwis_13213080	nwis	13213080	SAND HOLLOW DRAIN AT MOUTH NR PARMA ID	43.8212727	-117.0132134	NAD83	NA	NA	ST	23410927	MOST_SURE	556f1e34e4b0d9246a9fc2f2
nwis_13213100	nwis	13213100	SNAKE RIVER AT NYSSA OR	43.8761111	-116.9825	NAD83	2170	NGVD29	ST	23409945	MOST_SURE	556f2896e4b0d9246a9fccc4
nwis_14151000	nwis	14151000	FALL CREEK BLW WINBERRY CREEK, NEAR FALL CREEK, OR	43.94429299	-122.774794	NAD83	637.81	NGVD29	ST	23752598	MOST_SURE	556f290ee4b0d9246a9fce50
nwis_14152000	nwis	14152000	MIDDLE FORK WILLAMETTE RIVER AT JASPER, OR	43.99818166	-122.9059126	NAD83	513.45	NGVD29	ST	23751778	MOST_SURE	556f290fe4b0d9246a9fce54
nwis_14158100	nwis	14158100	WILLAMETTE RIVER AT OWOSSO BRIDGE AT EUGENE, OR	44.09166667	-123.116111	NAD83	NA	NA	ST	23763419	MAYBE2	556f1f64e4b0d9246a9fc6b9
nwis_14162500	nwis	14162500	MCKENZIE RIVER NEAR VIDA, OR	44.1248487	-122.47062	NAD83	855.71	NGVD29	ST	23772909	MOST_SURE	556f1f65e4b0d9246a9fc6bd
nwis_14181500	nwis	14181500	NORTH SANTIAM RIVER AT NIAGARA, OR	44.7526219	-122.298412	NAD83	1093.78	NGVD29	ST	23780511	MOST_SURE	556f2910e4b0d9246a9fce58
nwis_14182500	nwis	14182500	LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR	44.7915108	-122.5789738	NAD83	655.41	NGVD29	ST	23780805	MAYBE2	556f1f67e4b0d9246a9fc6c5
nwis_14202650	nwis	14202650	WAPATO CREEK AT SW GASTON ROAD, AT GASTON, OR	45.44064167	-123.125	NAD83	180	NGVD29	ST	23805136	MAYBE1	556f1f68e4b0d9246a9fc6c9
nwis_14202980	nwis	14202980	SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR	45.46927968	-123.200109	NAD83	187.48	NGVD29	ST	23805102	MOST_SURE	556f1f6ae4b0d9246a9fc6cd
nwis_14206694	nwis	14206694	TUALATIN RIVER AT RIVER MILE 24.5, NR SCHOLLS, OR	45.40150659	-122.8951003	NAD83	NA	NA	ST	23804868	MAYBE2	556f1f6be4b0d9246a9fc6d1
nwis_14206950	nwis	14206950	FANNO CREEK AT DURHAM, OR	45.403452	-122.7548185	NAD83	115.78	NAVD88	ST	23805270	MOST_SURE	556f1f6ce4b0d9246a9fc6d5
nwis_14207200	nwis	14207200	TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR	45.35650877	-122.6850937	NAD83	NA	NA	ST	23804836	MOST_SURE	556f2912e4b0d9246a9fce5c
nwis_14209710	nwis	14209710	CLACKAMAS RIVER AT CARTER BRIDGE, NEAR ESTACADA,OR	45.16706506	-122.1561923	NAD83	840	NGVD29	ST	23809112	MAYBE2	556f2913e4b0d9246a9fce60
nwis_14210000	nwis	14210000	CLACKAMAS RIVER AT ESTACADA, OR	45.29984346	-122.3539746	NAD83	286.93	NGVD29	ST	23809080	MOST_SURE	556f2914e4b0d9246a9fce64
nwis_14211010	nwis	14211010	CLACKAMAS RIVER NEAR OREGON CITY, OR	45.3792874	-122.5773134	NAD83	0	NGVD29	ST	23809000	MAYBE2	556f1f70e4b0d9246a9fc6e5
nwis_14211720	nwis	14211720	WILLAMETTE RIVER AT PORTLAND, OR	45.5175	-122.6691667	NAD83	1.55	NGVD29	ST	23815040	MOST_SURE	556f2915e4b0d9246a9fce68
nwis_14301500	nwis	14301500	WILSON RIVER NEAR TILLAMOOK, OR	45.47593996	-123.7251209	NAD83	42.12	NGVD29	ST	23875925	MOST_SURE	556f2916e4b0d9246a9fce6c
nwis_14302480	nwis	14302480	TRASK RIVER ABOVE CEDAR CREEK, NEAR TILLAMOOK, OR	45.4462181	-123.7103974	NAD83	70	NGVD29	ST	23875839	MOST_SURE	556f1f74e4b0d9246a9fc6f1
nwis_14309000	nwis	14309000	COW CREEK NEAR AZALEA, OR	42.82484286	-123.1789492	NAD83	1694.32	NGVD29	ST	NA	NA	556f2917e4b0d9246a9fce70
nwis_14316460	nwis	14316460	NORTH UMPQUA R AT SODA SPGS, NR TOKETEE FALLS, OR	43.3059544	-122.5128232	NAD83	1720	NGVD29	ST	23894292	MOST_SURE	556f1f76e4b0d9246a9fc6f9
nwis_14317450	nwis	14317450	NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR	43.324563	-122.9997836	NAD83	780	NGVD29	ST	23894140	MOST_SURE	556f1f77e4b0d9246a9fc6fd
nwis_15236900	nwis	15236900	WOLVERINE C NR LAWING AK	60.36995858	-148.8987624	NAD83	1200	NGVD29	ST	NA	NA	5890eff9e4b072a7ac11048b
nwis_15298040	nwis	15298040	CHULITNA R 5MI AB MOUTH NR PORT ALSWORTH AK	60.2036591	-154.7044349	NAD83	250	NGVD29	ST	NA	NO_COMID	556f1d8de4b0d9246a9fc0c7
nwis_291830081362200	nwis	291830081362200	LAKE GEORGE AT MARKER 5 NR SALT SPRINGS, FL	29.30858648	-81.6059091	NAD83	NA	NA	LK	10989401	MAYBE2	556f1df1e4b0d9246a9fc222
nwis_294213081345300	nwis	294213081345300	ST. JOHNS RIVER AT DANCY POINT NEAR SPUDS, FL	29.70385766	-81.5811919	NAD83	NA	NA	ST	16665079	MAYBE2	556f287ae4b0d9246a9fcc70
nwis_295554095093402	nwis	295554095093402	Lk Hou at Jack's Ditch (Site 2) nr Houston, TX	29.93825	-95.1667778	NAD83	43	NAVD88	LK	1469610	MAYBE2	556f2972e4b0d9246a9fcf8d
nwis_295826095082200	nwis	295826095082200	Lk Houston S Union Pacific RR Bridge nr Houston,TX	29.97393333	-95.1393833	NAD83	45	NGVD29	LK	1469610	MAYBE2	556f204be4b0d9246a9fc9d1
nwis_295827090052800	nwis	295827090052800	Bayou Saint John Southlake at New Orleans ,LA	29.97416667	-90.0911111	NAD83	NA	NA	ST-CA	18910456	MAYBE2	556f1e9fe4b0d9246a9fc41e
nwis_295906090054200	nwis	295906090054200	City Park South Lagoon at New Orleans, LA	29.985	-90.095	NAD83	NA	NA	ST-CA	18910424	MAYBE2	556f28bbe4b0d9246a9fcd40
nwis_300009090051600	nwis	300009090051600	City Park East Lagoon at New Orleans, LA	30.0025	-90.0877778	NAD83	NA	NA	ST-CA	18910424	MAYBE2	556f1ea2e4b0d9246a9fc426
nwis_300026090050800	nwis	300026090050800	Bayou Saint John Midlake at New Orleans, LA	30.0072222	-90.0855556	NAD83	NA	NA	ST-CA	18910456	MAYBE2	556f28bce4b0d9246a9fcd44
nwis_300034090055300	nwis	300034090055300	City Park West Lagoon at New Orleans, LA	30.00944444	-90.0980556	NAD83	NA	NA	ST-CA	18910424	MAYBE2	556f1ea4e4b0d9246a9fc42e
nwis_300127090045800	nwis	300127090045800	Bayou Saint John inside gate at New Orleans, LA	30.02416667	-90.0827778	NAD83	NA	NA	ST-CA	18910456	MAYBE2	556f1ea6e4b0d9246a9fc432
nwis_300128090045800	nwis	300128090045800	Bayou Saint John outside gate at New Orleans, LA	30.02444444	-90.0827778	NAD83	NA	NA	ST-CA	18910456	MAYBE2	556f28bde4b0d9246a9fcd48
nwis_301124081395901	nwis	301124081395901	ST.JOHNS RIVER BUCKMAN BRIDGE AT JACKSONVILLE,FL	30.1902405	-81.6662048	NAD83	NA	NA	ST	16660943	MAYBE2	556f1df3e4b0d9246a9fc22a
nwis_301527088521500	nwis	301527088521500	MISSISSIPPI SOUND AT USGS EAST SHIP ISLAND LIGHT	30.25444444	-88.86888889	NAD83	NA	NA	OC-CO	NA	NO_COMID	556f1ee0e4b0d9246a9fc4ed
nwis_301912088583300	nwis	301912088583300	MISSISSIPPI SOUND AT USGS GULFPORT LIGHT, MS	30.3186111	-88.9722222	NAD83	NA	NA	OC-CO	NA	NO_COMID	556f1ee2e4b0d9246a9fc4f2
nwis_302309081333001	nwis	302309081333001	ST JOHNS R DAMES POINT BRIDGE AT JACKSONVILLE, FL	30.3860727	-81.55814749	NAD83	NA	NA	ST	16674127	MAYBE2	556f1df4e4b0d9246a9fc22e
nwis_305215089073600	nwis	305215089073600	FLINT CREEK RESERVOIR AT WIGGINS, MS	30.87091667	-89.1267778	NAD83	NA	NA	LK	18109250	MAYBE2	556f1ee3e4b0d9246a9fc4f6
nwis_310506089291200	nwis	310506089291200	LITTLE BLACK CREEK RESERVOIR NEAR PURVIS, MS	31.08513889	-89.4866389	NAD83	NA	NA	LK	18105458	MAYBE2	556f1ee4e4b0d9246a9fc4fa
nwis_310805089141600	nwis	310805089141600	GEIGER LAKE NEAR MCLAURIN,  MS	31.13477778	-89.2379167	NAD83	NA	NA	LK	18105436	MAYBE2	556f1ee5e4b0d9246a9fc4fe
nwis_311845091272200	nwis	311845091272200	GILLIRAD LAKE NEAR SIBLEY, MS	31.31255556	-91.4560278	NAD83	NA	NA	LK	NA	NA	556f1ee6e4b0d9246a9fc502
nwis_312514091273400	nwis	312514091273400	BUTLER LAKE NEAR SIBLEY, MS	31.42058333	-91.4594167	NAD83	NA	NA	LK	19123016	MAYBE2	556f28d7e4b0d9246a9fcd98
nwis_314416091213400	nwis	314416091213400	FIELDS LAKE NEAR CHRUCH HILL, MS	31.7378	-91.3595194	NAD83	NA	NA	LK	19122120	MAYBE2	556f1ee8e4b0d9246a9fc50a
nwis_323733107011002	nwis	323733107011002	19S.02W.26.321 H-26	32.62634167	-107.0190111	NAD83	4015.26	NAVD88	GW	2536833	MAYBE2	556f1f1ce4b0d9246a9fc5c1
nwis_324007107095501	nwis	324007107095501	19S.03W.08.423 HD-1	32.66863889	-107.1653333	NAD83	4058	NAVD88	GW	2536659	MAYBE2	556f28f0e4b0d9246a9fcdf0
nwis_324955107180902	nwis	324955107180902	17S.05W.13.24 H3-2	32.83169444	-107.3033889	NAD83	4134	NAVD88	GW	2537301	MAYBE2	556f1f1ee4b0d9246a9fc5c9
nwis_330203091020200	nwis	330203091020200	LAKE WASHINGTON NEAR GLEN ALLEN, MS	33.03419444	-91.0337778	NAD83	NA	NA	LK	938030541	MAYBE2	556f1ee9e4b0d9246a9fc50e
nwis_330359090194135	nwis	330359090194135	BEE LAKE NR THORNTON                   072873355	33.06651657	-90.3281439	NAD83	91	NAVD88	LK	17998664	MAYBE2	556f28d8e4b0d9246a9fcd9c
nwis_330735090300200	nwis	330735090300200	HARD CASH LAKE AT HARD CASH, MS	33.12633333	-90.5005833	NAD83	NA	NA	LK	17998638	MAYBE2	556f1eece4b0d9246a9fc516
nwis_331346117243401	nwis	331346117243401	SANTA MARGARITA RIVER ESTUARY NR OCEANSIDE CA	33.2294795	-117.4103174	NAD83	0	NGVD29	ES	22549137	MAYBE2	556f286be4b0d9246a9fcc48
nwis_331623091023700	nwis	331623091023700	LAKE LEE AT WAYSIDE, MS	33.273025	-91.0436444	NAD83	NA	NA	LK	18057748	MAYBE2	556f1eede4b0d9246a9fc51a
nwis_333957091034100	nwis	333957091034100	LAKE WHITTINGTON NEAR BOLIVAR, MS	33.6658333	-91.0615278	NAD83	NA	NA	LK	18055910	MAYBE2	556f28d9e4b0d9246a9fcda0
nwis_340247088560200	nwis	340247088560200	DAVIS LAKE NEAR NEW HOULKA, MS	34.04638889	-88.9338889	NAD83	NA	NA	LK	18654936	MAYBE2	556f1eefe4b0d9246a9fc522
nwis_341436088534500	nwis	341436088534500	TRACE STATE PARK LAKE NEAR PONTOTOC, MS	34.2433333	-88.8958333	NAD83	NA	NA	LK	18683612	MAYBE2	556f1ef0e4b0d9246a9fc526
nwis_343916088435600	nwis	343916088435600	LAKE MOHAWK NEAR BOONEVILLE, MS	34.65444444	-88.7322222	NAD83	NA	NA	LK	14224335	MAYBE2	556f28dae4b0d9246a9fcda4
nwis_351111089512501	nwis	351111089512501	SH:Q-094	35.18652778	-89.8568056	NAD83	310	NGVD29	GW	14206320	MAYBE2	556f2015e4b0d9246a9fc91d
nwis_351113089513401	nwis	351113089513401	SH:Q-186	35.18702778	-89.8593889	NAD83	320	NGVD29	GW	14206320	MAYBE2	556f2016e4b0d9246a9fc921
nwis_364200119420001	nwis	364200119420001	014S021E17Q001M	36.70952778	-119.709	NAD83	304	NGVD29	GW	17142136	MAYBE2	556f1dc3e4b0d9246a9fc186
nwis_364200119420002	nwis	364200119420002	014S021E17P001M	36.7097222	-119.7087222	NAD83	307	NGVD29	GW	17142136	MAYBE2	556f1dc4e4b0d9246a9fc18a
nwis_375327097285402	nwis	375327097285402	25S 01W 07BCCC02  DMW-S10 NR CW36	37.8908451	-97.4819872	NAD83	1382.01	NAVD88	GW	21177172	MAYBE2	556f1e61e4b0d9246a9fc36e
nwis_375332097284802	nwis	375332097284802	25S 01W 07BCCA02  DMW-S14 NR CW36	37.89223399	-97.4803204	NAD83	1381.73	NAVD88	GW	21177172	MAYBE2	556f1e62e4b0d9246a9fc372
nwis_375348097262800	nwis	375348097262800	DISCHARGE FROM L ARKANSAS R ASR NR SEDGWICK, KS	37.8967222	-97.4410278	NAD83	NA	NA	ST	21177170	MAYBE1	556f1e64e4b0d9246a9fc376
nwis_375350097262800	nwis	375350097262800	L ARKANSAS R UPSTREAM OF ASR FAC NR SEDGWICK, KS	37.89713889	-97.4411111	NAD83	NA	NA	ST	21177172	MOST_SURE	556f1e65e4b0d9246a9fc37a
nwis_385446094430700	nwis	385446094430700	INDIAN C AT 119TH ST, OVERLAND PARK, KS	38.91277778	-94.7186111	NAD83	917	NAVD88	ST	4392935	MOST_SURE	556f28a6e4b0d9246a9fccfc
nwis_385520094420000	nwis	385520094420000	INDIAN C AT COLLEGE BLVD, JOHNSON CO, KS	38.9272222	-94.6969444	NAD83	900	NGVD29	ST	4392905	MOST_SURE	556f1e67e4b0d9246a9fc382
nwis_385608094380300	nwis	385608094380300	INDIAN C AT INDIAN C PKWY, OVERLAND PARK, KS	38.93555556	-94.6341667	NAD83	NA	NA	ST	4392849	MOST_SURE	556f1e69e4b0d9246a9fc386
nwis_410333095530101	nwis	410333095530101	Missouri River near La Platte, Nebr.	41.05935278	-95.8836694	NAD83	931.64	NAVD88	ST	17219526	MOST_SURE	556f1f0ee4b0d9246a9fc58d
nwis_410536096194801	nwis	410536096194801	Mid-East Chute of Platte R nr Camp Ashland, Nebr.	41.0933611	-96.3301667	NAD83	1070	NAVD88	ST	NA	NA	5890effce4b072a7ac110532
nwis_411955088280601	nwis	411955088280601	HANSON GRAVEL PIT AT CULVERT NEAR MORRIS, IL	41.33305556	-88.4669444	NAD83	NA	NA	ST	NA	NA	556f289ae4b0d9246a9fccd4
